Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,RSI14,Bollinger_Upper,Bollinger_Lower,Annual_Dividend_Yield
2020-01-22,62.19403974769459,63.14776849270319,62.00478954908085,62.28119659423828,23924000,0.0,0.0,60.29779109954834,69.49196420506601,63.12777433270512,57.46780786639157,0.0005447900286699
2020-01-23,62.68211476021895,63.05065624118335,61.79312855448912,62.96599197387695,24451600,0.0,0.0,60.47259979248047,67.92142430114183,63.51145065857673,57.433748926384204,0.0005447900286699
2020-01-24,64.12142093424508,64.6194513881033,61.83048160643146,62.37333297729492,37351200,0.0,0.0,60.62026615142823,70.78157006841676,63.72995033702896,57.51058196582749,0.0005447900286699
2020-01-27,59.32538598243533,60.32393562321895,57.828802113719206,59.813453674316406,47053600,0.0,0.0,60.63284149169922,53.57141114753093,63.72649845302199,57.539184530376446,0.0005447900286699
2020-01-28,60.47334578942594,62.072022995440186,59.9404533874212,61.7483024597168,31097600,0.0,0.0,60.77104511260986,58.22756909895144,63.80090414229627,57.741186082923456,0.0005447900286699
2020-01-29,61.60387578779061,61.96494710074816,60.7447740294652,61.14319610595703,25884800,0.0,0.0,60.93564376831055,55.07470925642685,63.63755334879401,58.23373418782709,0.0005447900286699
2020-01-30,60.16457073883164,61.34490431391339,59.61424540075017,61.21043395996094,29050400,0.0,0.0,61.06650123596192,52.8780736947168,63.53409702867414,58.59890544324969,0.0005447900286699
2020-01-31,60.75224505517078,60.871771299868826,58.45632436505933,58.87466812133789,37042000,0.0,0.0,61.02317276000976,43.0238785568138,63.61600293083513,58.4303425891844,0.0005447900286699
2020-02-03,58.692883570217255,60.04005675293207,58.63062976842456,59.8458251953125,25556400,0.0,0.0,61.07621250152588,38.96574228814806,63.5150971052628,58.63732789778896,0.0005447900286699
2020-02-04,61.265212908780285,61.7308701439195,60.76469369560397,61.53913116455078,27154400,0.0,0.0,61.201591682434085,49.86337291811501,63.44813246908163,58.95505089578654,0.0005447900286699
2020-02-05,62.74934565067605,62.85143900149115,61.60885550538187,62.44305419921875,20822000,0.0,0.0,61.33643341064453,54.56786042012781,63.53846437293264,59.134402448356425,0.0005447900286699
2020-02-06,62.78670005670899,63.3121223449707,61.97491177328429,63.3121223449707,21828400,0.0,0.0,61.509125328063966,54.67157286877765,63.764151891695306,59.25409876443263,0.0005447900286699
2020-02-07,62.91119739156585,63.13282075847455,62.39573792456999,62.64973068237305,18975200,0.0,0.0,61.61582794189453,51.949300376112966,63.874880963970966,59.35677491981809,0.0005447900286699
2020-02-10,62.87634598742648,65.49100591957689,62.82654370103399,65.48353576660156,52960800,0.0,0.0,61.84803466796875,60.84569650276182,64.65849253562078,59.03757680031672,0.0005447900286699
2020-02-11,66.5667539512665,67.8566510351757,65.94670085315411,66.70869445800781,63855600,0.0,0.0,62.04612674713135,62.34035522265423,65.58692739289334,58.50532610136935,0.0005447900286699
2020-02-12,67.23659192821752,67.93133881658672,66.8481288510626,67.8666000366211,37464400,0.0,0.0,62.36063270568848,63.30803698050678,66.74315999535129,57.978105416025656,0.0005447900286699
2020-02-13,67.28639660607357,68.10068119231127,67.01247835992848,67.42833709716797,52801600,0.0,0.0,62.67451648712158,63.84339735032783,67.56227192293878,57.78676105130437,0.0005447900286699
2020-02-14,71.53210885176944,73.45201391777859,71.21834726768219,72.16211700439453,104192400,0.0,0.0,63.18325424194336,80.21934813179558,69.63704672629801,56.72946175758872,0.0005447900286699
2020-02-18,71.1286992710447,74.0347021500054,70.93446013634814,73.85043334960938,62016400,0.0,0.0,63.77204971313476,79.97775646446846,71.76507499983808,55.77902442643145,0.0005447900286699
2020-02-19,75.07558572056429,78.54188044070696,75.07558572056429,78.36508178710938,69433200,0.0,0.0,64.60326194763184,85.73787325720423,74.8474658308673,54.359058064396365,0.0005447900286699
2020-02-20,77.88448837696902,78.76849697612438,73.79566268065135,76.87100219726562,81005200,0.0,0.0,65.3327522277832,80.68104603572382,76.87621681448887,53.78928764107754,0.0005447900286699
2020-02-21,75.74794589688521,75.99945371919317,72.37877002886333,73.22791290283203,76818000,0.0,0.0,65.84584827423096,76.74960433144562,77.84945857836571,53.84223797009621,0.0005447900286699
2020-02-24,67.28141675512757,70.18991243526102,66.73607286518495,68.05087280273438,85691600,0.0,0.0,66.12972526550293,63.21911898106834,78.05584595074136,54.203604580264496,0.0005447900286699
2020-02-25,68.80289941732175,69.42295245717945,64.23596138221971,65.25443267822266,105549600,0.0,0.0,66.40177421569824,55.78024774592986,77.96391135213413,54.839637079262346,0.0005447900286699
2020-02-26,65.25692406670956,68.59124131201841,65.24198376234484,66.64891815185547,74773200,0.0,0.0,66.64680500030518,56.4450827382649,77.99952135554182,55.29408864506854,0.0005447900286699
2020-02-27,63.51194786257055,66.52683595666504,62.01447251179627,62.938873291015625,90641600,0.04,0.0,66.73658885955811,49.47384428845324,77.93337058630378,55.53980713281244,0.0005447900286699
2020-02-28,60.41233417478088,67.88725396872108,60.2453908687632,67.29175567626953,113325200,0.0,0.0,67.04065494537353,55.92700746565477,77.93167803251428,56.14963185823278,0.0005447900286699
2020-03-02,68.99357233357382,69.16549625701494,65.03186267961631,68.87646484375,89074400,0.0,0.0,67.54074478149414,54.47487950413056,77.75016647490364,57.331323088084645,0.0005447900286699
2020-03-03,69.43457692774284,70.03256936611753,65.39562058717237,66.25025939941406,65279200,0.0,0.0,67.86096649169922,49.4169256900476,77.43622089206471,58.28571209133372,0.0005447900286699
2020-03-04,67.32416310829001,70.98438544635798,66.5766705834928,70.88970184326172,59740800,0.0,0.0,68.32849502563477,53.53220348652706,77.50904755201823,59.1479424992513,0.0005447900286699
2020-03-05,68.8938852005775,70.56328799201938,67.6480644917063,68.09407043457031,54032800,0.0,0.0,68.61104583740234,50.73723323991784,77.36693924180565,59.85515243299904,0.0005447900286699
2020-03-06,66.29761978652954,66.87319619519964,64.2843760076599,66.28765869140625,51541200,0.0,0.0,68.75982265472412,43.043603094803714,77.23317128803981,60.28647402140842,0.0005447900286699
2020-03-09,59.77447847649473,64.63317943500579,59.34591583138342,61.15485000610352,61416000,0.0,0.0,68.68507862091064,36.100107496334445,77.40806009704899,59.9620971447723,0.0005447900286699
2020-03-10,63.92057330273976,65.05177307128906,61.29189075439592,65.05177307128906,58064800,0.0,0.0,68.66349048614502,35.22391626229356,77.42189864870733,59.90508232358272,0.0005447900286699
2020-03-11,63.65148648978141,63.93553351805007,60.43976019039836,61.4114990234375,49996400,0.0,0.0,68.3986307144165,33.62215441815354,77.7089337567414,59.0883276720916,0.0005447900286699
2020-03-12,56.17656025966468,58.83264765021659,53.76963325854129,53.896705627441406,81654000,0.0,0.0,67.70013599395752,31.07310613411593,79.05102888821762,56.34924309969742,0.0005447900286699
2020-03-13,57.43233361463637,60.05354140206968,54.71893631307682,60.00868988037109,63483600,0.0,0.0,67.32915363311767,42.26758333379792,79.19094603825658,55.46736122797876,0.0005447900286699
2020-03-16,52.92496133148491,56.33601936711266,48.33784812998251,48.93584060668945,72697200,0.0,0.0,66.16783981323242,36.464215209631504,80.35692753230163,51.97875209416321,0.0005447900286699
2020-03-17,50.0595692166325,55.030393142263065,47.59035163055963,54.13589477539063,83363200,0.0,0.0,65.18211288452149,40.23716893512676,79.85490048112241,50.50932528792056,0.0005447900286699
2020-03-18,49.857746102635865,52.30952033602404,45.01897514183504,50.53547286987305,87426800,0.0,0.0,63.79063243865967,40.30611602988891,78.47782588141878,49.10343899590056,0.0005447900286699
2020-03-19,50.32119886624682,54.0013510236107,48.18586004414927,53.06449508666992,76551200,0.0,0.0,62.60030708312989,38.554376448620914,76.66973121940518,48.53088294685459,0.0005447900286699
2020-03-20,54.566950931294144,57.387491041808,51.11104525560072,51.26552581787109,80463600,0.0,0.0,61.50218772888184,35.88093035227378,75.50722623800222,47.49714921976145,0.0005447900286699
2020-03-23,51.25555955147372,53.93905474005156,49.46406868431652,52.99472427368164,64387600,0.0,0.0,60.7493803024292,39.21766936687867,74.89023206057537,46.60852854428303,0.0005447900286699
2020-03-24,57.0585889171391,62.95381347056401,56.82188374097191,62.08671951293945,110164400,0.0,0.0,60.59099464416504,43.32311606993694,74.58963201423045,46.592357274099626,0.0005447900286699
2020-03-25,63.23786419565268,65.23616181161847,60.71133978022223,61.19969940185547,79343200,0.0,0.0,60.31853370666504,44.614843421122266,74.02989022941308,46.60717718391699,0.0005447900286699
2020-03-26,63.27275480857106,65.3358339908224,62.29104729489254,64.0949935913086,69610800,0.0,0.0,60.376339721679685,48.31596702589172,74.14384381885012,46.60883562450926,0.0005447900286699
2020-03-27,62.29103917287979,65.56007169205067,61.9621406611142,62.97125625610352,63882800,0.0,0.0,60.16031475067139,51.48660240791126,73.60268359967594,46.71794590166683,0.0005447900286699
2020-03-30,63.62655836695278,66.26769611193687,63.185536750872295,66.17550659179688,60225200,0.0,0.0,60.02526683807373,50.93024507211373,73.14943965781683,46.90109401833063,0.0005447900286699
2020-03-31,66.57664924546711,68.61979026274739,64.22204550545895,65.67965698242188,94996000,0.0,0.0,59.99673671722413,53.72729471383161,73.06629877747164,46.92717465697661,0.0005447900286699
2020-04-01,63.69882070344381,65.16390728943179,60.11833267554373,60.56433868408203,65691200,0.0,0.0,59.480468559265134,56.0774002406927,71.51286977789498,47.44806734063528,0.0005447900286699
2020-04-02,60.85585633452846,63.7860255128242,60.37496752455012,63.65396881103516,67576400,0.0,0.0,59.25846347808838,53.5163274302742,70.77446577807171,47.742461178105046,0.0005447900286699
2020-04-03,63.27773265385803,63.69383635079176,59.39824480209335,60.77363204956055,66321200,0.0,0.0,58.98276214599609,63.56266452871842,70.04529153779052,47.92023275420167,0.0005447900286699
2020-04-06,63.59666606908223,67.24442947762822,63.02109362510527,66.87566375732422,72788400,0.0,0.0,59.26880283355713,64.3005044233388,70.85142537325014,47.686180293864126,0.0005447900286699
2020-04-07,69.09321925030916,69.32992824634377,64.10993599810116,64.5409927368164,78452000,0.0,0.0,59.2432638168335,66.18112946171101,70.77433520576307,47.71219242790393,0.0005447900286699
2020-04-08,65.63233054733692,66.76353793265048,64.93217988472425,66.51437377929688,54244400,0.0,0.0,59.49840755462647,65.74127888936681,71.44964589324033,47.547169216012605,0.0005447900286699
2020-04-09,67.77265583345887,68.00189022095888,64.88733802273008,65.5177230834961,52556400,0.0,0.0,60.0794584274292,66.99953862575998,72.0139564747271,48.14496038013131,0.0005447900286699
2020-04-13,64.91970762670557,67.32414743826797,64.03517805312897,67.2369384765625,39840800,0.0,0.0,60.44087085723877,66.99167772059238,72.79669446498805,48.085047249489484,0.0005447900286699
2020-04-14,68.52013813462212,71.09151387064314,68.24356959056223,70.75016021728516,53094800,0.0,0.0,61.53158683776856,61.923060325072285,73.4549190275469,49.60825464799022,0.0005447900286699
2020-04-15,69.06831186632273,70.80498645802739,68.61483124607568,69.97526550292969,36614800,0.0,0.0,62.32355537414551,62.1147621064836,74.28263432986893,50.36447641842208,0.0005447900286699
2020-04-16,71.53003571616728,74.50007551728173,71.39797903027535,73.42867279052734,74562000,0.0,0.0,63.46821537017822,62.6896996959992,75.05316721163885,51.88326352871759,0.0005447900286699
2020-04-17,74.25091332452634,74.46519083391972,71.49515855911487,72.83566284179688,53912000,0.0,0.0,64.45677375793457,63.60762887489808,75.67207806878406,53.24146944708508,0.0005447900286699
2020-04-20,71.56991718129365,73.12968739335325,71.07906343875688,71.52257537841797,44938800,0.0,0.0,65.46962623596191,57.78214899598929,75.2338856463393,55.70536682558452,0.0005447900286699
2020-04-21,70.34153522773319,70.95447694816016,66.55423685583989,67.15223693847656,73516000,0.0,0.0,66.17750186920166,51.925988723904496,73.9918592394523,58.36314449895103,0.0005447900286699
2020-04-22,69.07579187383475,71.72689492991908,68.61981714305482,71.29833221435547,48335600,0.0,0.0,66.63808250427246,64.40418908545277,74.52278552216801,58.75337948637692,0.0005447900286699
2020-04-23,71.71940919494311,73.0399837738442,70.51345560171237,70.7651138305664,42416000,0.0,0.0,67.11635322570801,60.24555556410508,74.76910769537601,59.46359875604002,0.0005447900286699
2020-04-24,70.66296548486966,72.17539393625556,69.91547291825373,72.15545654296875,35232800,0.0,0.0,67.51937637329101,67.1343007144927,75.3491103497326,59.68964239684942,0.0005447900286699
2020-04-27,73.50093057538925,75.62131993667613,73.25426049879005,74.02168273925781,47938800,0.0,0.0,68.07189769744873,62.33017821989677,76.10716839838518,60.03662699651229,0.0005447900286699
2020-04-28,75.49675640737199,75.79575650400601,72.54167249621055,72.59648132324219,44290400,0.0,0.0,68.392946434021,64.3498025396803,76.6199954581201,60.1658974099219,0.0005447900286699
2020-04-29,73.94443630295484,74.89375103225811,73.19196336591943,74.36552429199219,37916000,0.0,0.0,68.82723979949951,64.08836466070713,77.36246866997095,60.29201092902807,0.0005447900286699
2020-04-30,73.82485728048553,74.36553929480695,72.68617514895469,72.8257064819336,37591600,0.0,0.0,69.44030818939208,62.86294327355428,77.20301621311509,61.67760016566908,0.0005447900286699
2020-05-01,70.84982293768941,71.98351670445912,69.97525439516735,70.45863342285156,34209600,0.0,0.0,69.78054141998291,55.54413603571573,77.05665027305145,62.504432566914375,0.0005447900286699
2020-05-04,69.98521827340045,72.71605486170893,69.98521827340045,72.57901763916016,31755600,0.0,0.0,70.3708106994629,53.30570488938509,76.37452983617403,64.36709156275175,0.0005447900286699
2020-05-05,73.62053273612206,74.81651763132395,72.57902839946271,73.1894760131836,36889600,0.0,0.0,70.68650131225586,55.84450716792923,76.57936349303641,64.7936391314753,0.0005447900286699
2020-05-06,73.98432323486666,75.24758753935112,73.60559639259804,74.1986083984375,32346400,0.0,0.0,71.16938209533691,51.53658730441503,76.49759520073567,65.84116898993815,0.0005447900286699
2020-05-07,75.59142483308558,76.5955561037681,75.07814726666545,75.96267700195312,37373200,0.0,0.0,71.64179725646973,55.96201200013033,76.9072729476532,66.37632156528626,0.0005447900286699
2020-05-08,76.68027028808594,77.9260910888672,76.34141068013906,77.86380004882812,33921600,0.0,0.0,72.25910110473633,61.82511749613231,77.39478875220968,67.12341345726298,0.0005447900286699
2020-05-11,77.81396933087044,80.8537753277362,77.52743204848332,80.38534545898438,46906000,0.0,0.0,72.91652145385743,76.50467016661747,78.67393892482576,67.15910398288909,0.0005447900286699
2020-05-12,80.96339628478857,81.45175587025052,77.66695197417668,77.76412963867188,49306000,0.0,0.0,73.26721992492676,63.79290646339713,79.31612085067579,67.21831899917774,0.0005447900286699
2020-05-13,78.91028929877969,80.51490703211911,75.69357921176082,77.53988647460938,62585200,0.0,0.0,73.64545097351075,64.64506961324071,79.77314913241044,67.51775281461106,0.0005447900286699
2020-05-14,78.15533530702596,80.09133833791607,76.61798889949463,80.0365219116211,60231200,0.0,0.0,73.97584342956543,66.25889331733761,80.7344148124953,67.21727204663556,0.0005447900286699
2020-05-15,78.63372513321632,84.72080441762147,78.47675047824461,84.6236343383789,98766000,0.0,0.0,74.56524200439453,69.66452184421712,82.79995018982439,66.33053381896468,0.0005447900286699
2020-05-18,87.31211152995934,88.86689351275828,86.51478314684414,87.20995330810547,77446000,0.0,0.0,75.3496109008789,75.98581469839276,85.19500204504862,65.50421975670918,0.0005447900286699
2020-05-19,87.60859552728141,90.57116066349867,87.33452106917997,87.76058959960938,71732000,0.0,0.0,76.38002853393554,74.8981084041493,86.90344547575125,65.85661159211983,0.0005447900286699
2020-05-20,89.60939000667007,90.12764804351556,88.59030203897625,89.40008544921875,58753600,0.0,0.0,77.28511619567871,80.69392752660383,89.01309009264503,65.55714229871239,0.0005447900286699
2020-05-21,90.21236712653908,90.22233582113952,87.08286616397852,87.4591064453125,76106800,0.0,0.0,78.11981582641602,81.98782551473978,90.26287269461204,65.97675895821999,0.0005447900286699
2020-05-22,87.9574418910747,90.62598789544828,86.8411837252993,89.9607162475586,103876400,0.0,0.0,79.01007881164551,82.24257640129183,91.89979458540245,66.12036303788858,0.0005447900286699
2020-05-26,91.2613621593684,91.51052634124726,86.43007262675887,86.88603973388672,77078000,0.0,0.0,79.65329666137696,73.27859584333945,92.77667677385304,66.52991654890089,0.0005447900286699
2020-05-27,85.96163077570722,86.03887105302086,79.70013454055345,84.96746826171875,117589200,0.0,0.0,80.27184600830078,67.75385378581407,93.15879953076542,67.38489248583615,0.0005447900286699
2020-05-28,83.84123674687396,87.31209890128872,83.51234587000461,84.58624267578125,73489600,0.0,0.0,80.78288192749024,64.89626851312491,93.49305763418968,68.07270622079079,0.0005447900286699
2020-05-29,85.25900730661554,88.4582748413086,84.56633110897171,88.4582748413086,74525600,0.0,0.0,81.56451034545898,67.13412586208045,94.13625683457764,68.99276385634033,0.0005447900286699
2020-06-01,88.03717563145995,88.1119294471621,86.60448160853879,87.76808166503906,38987600,0.0,0.0,82.42998275756835,62.69167955066625,94.13598474000848,70.72398077512824,0.0005447900286699
2020-06-02,87.66842710564381,88.07705244808123,86.29054935527523,87.95745849609375,39132000,0.0,0.0,83.19890480041504,69.12221523777464,94.17813345300328,72.21967614782679,0.0005447900286699
2020-06-03,87.92754238451792,88.36606612705759,86.7091260156395,87.40180206298828,36544000,0.0,0.0,83.90952110290527,68.27328335569274,93.96157105087649,73.85747115493407,0.0005447900286699
2020-06-04,87.02788365429032,89.1741699449671,86.52434512506409,87.41177368164062,42428000,0.04,0.0,84.57017936706544,65.05285141652882,93.62198551977755,75.5183732143533,0.0005447900286699
2020-06-05,87.69097996687765,89.71013249237586,86.82848055694622,88.94235229492188,48174800,0.0,0.0,85.21916313171387,60.07101588872872,93.50098056618332,76.93734569724442,0.0005447900286699
2020-06-08,88.51605557387883,88.64069447737761,86.60658665939496,87.79564666748047,38773600,0.0,0.0,85.71575546264648,51.46410829152782,93.30245015312606,78.12906077216691,0.0005447900286699
2020-06-09,87.74580672160967,90.83436305859748,87.25971185165812,90.19869995117188,46848800,0.0,0.0,86.20642318725587,55.57814655726168,93.60867919772798,78.80416717678375,0.0005447900286699
2020-06-10,91.4126922996574,94.72559756563128,91.2706096849006,93.3969497680664,63218000,0.0,0.0,86.98806419372559,58.53561016080368,93.9235673720817,80.05256101536948,0.0005447900286699
2020-06-11,91.23570012752592,92.34498968841262,87.6062149605495,87.70841979980469,58365200,0.0,0.0,87.49649085998536,50.45896428398875,92.81896786720114,82.17401385276958,0.0005447900286699
2020-06-12,91.36034568994926,91.60712836400702,86.78111211770116,89.06698608398438,57090800,0.0,0.0,87.94801406860351,48.28243676013174,91.98206574659224,83.91396239061478,0.0005447900286699
2020-06-15,87.89786751273064,91.55727248518824,87.18493644451557,91.47251892089844,40000400,0.0,0.0,88.29045829772949,59.04693681911965,92.29899509154804,84.28192150391094,0.0005447900286699
2020-06-16,91.98353955035827,92.39983696547924,88.13219318477842,90.42305755615234,53571600,0.0,0.0,88.45111351013183,61.14334637461591,92.5341730170037,84.36805400325997,0.0005447900286699
2020-06-17,90.8742585760645,92.72140879246372,90.44051744926952,92.09323120117188,40830400,0.0,0.0,88.66774559020996,64.56644817991196,93.0456479908706,84.28984318954932,0.0005447900286699
2020-06-18,92.003478452502,92.55687566152,90.881727969954,91.91374206542967,25440800,0.0,0.0,88.79342842102051,57.8264618617342,93.39829741761322,84.1885594244278,0.0005447900286699
2020-06-19,92.15802756755794,94.17717214071892,92.00596411765622,92.34498596191406,52416000,0.0,0.0,89.03772239685058,60.48950462031709,93.85790895490965,84.21753583879153,0.0005447900286699
2020-06-22,92.73135770585851,95.0371777563402,92.46462858776708,94.9923095703125,39846800,0.0,0.0,89.28930206298828,64.49018641536381,94.78957548869847,83.78902863727808,0.0005447900286699
2020-06-23,95.23413567627392,96.14649374751502,93.80327528770324,94.22705078125,37510800,0.0,0.0,89.65635261535644,63.93810266469524,95.45313860817072,83.85956662254215,0.0005447900286699
2020-06-24,94.48877344215802,95.28896088098293,91.18085885075163,92.0882339477539,44937200,0.0,0.0,90.0123908996582,58.786050294462754,95.46083060689496,84.56395119242143,0.0005447900286699
2020-06-25,93.28725648647784,94.77544561816312,91.5572675257798,94.6258773803711,37607200,0.0,0.0,90.51437263488768,60.288767379837935,95.70155444993668,85.3271908198387,0.0005447900286699
2020-06-26,94.72558431326534,94.72558431326534,90.98641651142592,91.28555297851562,59208400,0.0,0.0,90.65573654174804,55.85286317886797,95.76043134717573,85.55104173632036,0.0005447900286699
2020-06-29,91.4326440562866,91.77913638519416,88.74293335624363,91.73426818847656,34224800,0.0,0.0,90.85404586791992,52.75593181906562,95.79183177847456,85.91625995736528,0.0005447900286699
2020-06-30,92.87095418891114,94.98732067830306,92.3973278004746,94.7031478881836,36789200,0.0,0.0,91.19133033752442,52.36373516711519,96.21681000059696,86.16585067445189,0.0005447900286699
2020-07-01,94.93248766580884,95.48090202148614,93.85810065717652,95.02472686767578,32664800,0.0,0.0,91.5724765777588,66.43153303722306,96.54381173769028,86.60114141782731,0.0005447900286699
2020-07-02,96.11158543798282,97.0937409615613,95.5058419735392,95.84485626220705,36405600,0.0,0.0,91.9941307067871,65.59954879449676,96.90980399753568,87.07845741603852,0.0005447900286699
2020-07-06,97.13611702306189,98.80129147300252,96.84445854969044,98.1082992553711,31589200,0.0,0.0,92.45242805480956,65.37307090950804,97.85510253700778,87.04975357261137,0.0005447900286699
2020-07-07,99.17520094125324,100.40912181891012,98.2229576632228,98.4323501586914,35780000,0.0,0.0,92.98426322937011,69.20042519912005,98.54851221797118,87.42001424076905,0.0005447900286699
2020-07-08,99.6488299921376,101.95465032341282,99.36714477773442,101.86491394042967,36548000,0.0,0.0,93.567573928833,71.60016702768301,100.23825895901966,86.89688889864637,0.0005447900286699
2020-07-09,103.50265098980304,105.39466890397112,102.03939126959028,104.78643035888672,49454800,0.0,0.0,94.13704795837404,75.37841651823412,102.48113881111502,85.79295710563304,0.0005447900286699
2020-07-10,105.5816377990212,106.24471783984552,103.48770523225625,104.48980712890624,49767600,0.0,0.0,94.9761173248291,74.07120321690131,103.9495859631241,86.00264868653412,0.0005447900286699
2020-07-13,105.64396010963712,107.61076618984676,99.96042761723584,100.23213958740234,45707600,0.0,0.0,95.534375,59.7622474597077,104.34775976740556,86.72099023259443,0.0005447900286699
2020-07-14,100.45898713222468,103.72701653603676,97.57235258618356,103.4702606201172,54267600,0.0,0.0,96.13426208496094,65.76797432406755,105.40495311696051,86.86357105296135,0.0005447900286699
2020-07-15,103.8416824753352,104.02864087485312,100.26703878943552,101.97708129882812,40398400,0.0,0.0,96.71196327209472,67.24933159972905,105.92394676003644,87.49997978415301,0.0005447900286699
2020-07-16,99.86073569281696,101.7726930679789,98.66918754643972,101.05477905273438,34496400,0.0,0.0,97.16004066467283,61.88376475406437,106.29758536462067,88.02249596472502,0.0005447900286699
2020-07-17,101.9596262677841,102.18896524331764,100.58611044957472,101.72032165527344,26628400,0.0,0.0,97.65036964416504,71.40525668353789,106.65404139213956,88.64669789619053,0.0005447900286699
2020-07-20,102.44572750067368,105.00830372405484,101.27411845772365,104.80389404296876,28485200,0.0,0.0,98.27331504821775,74.19479309610395,107.45371286404288,89.09291723239265,0.0005447900286699
2020-07-21,104.8263358915188,105.29497954335956,102.57037402291654,102.9866714477539,27703600,0.0,0.0,98.67303314208984,66.01763368067235,107.94760318213352,89.39846310204616,0.0005447900286699
2020-07-22,103.37553219824852,105.71874257467898,102.61772536929276,104.08596801757812,36729200,0.0,0.0,99.16597900390624,67.00987902781131,108.49343736072284,89.83852064708964,0.0005447900286699
2020-07-23,104.19814689259069,105.16534621967983,100.02274268098569,101.00489807128906,41166000,0.0,0.0,99.611812210083,58.92859075918309,108.34853242382938,90.87509199633662,0.0005447900286699
2020-07-24,98.46474973872066,103.34810185718356,97.48757722951991,101.65052032470705,47329200,0.0,0.0,99.9630443572998,56.4927331776783,108.4159894643564,91.5100992502432,0.0005447900286699
2020-07-27,102.02694322189323,104.11589302405793,101.88235779479326,103.91397094726562,29213200,0.0,0.0,100.5944652557373,59.38063452099407,108.1580268219724,93.0309036895022,0.0005447900286699
2020-07-28,103.44284034802952,103.52011588088143,101.79760484750264,101.85992431640624,27163600,0.0,0.0,101.1007480621338,49.99103850319435,107.42042994789963,94.78106617636791,0.0005447900286699
2020-07-29,103.60736089314196,104.85873304459612,103.17112462667193,104.35269927978516,28450800,0.0,0.0,101.58322563171389,49.20882288432142,107.29005455180908,95.87639671161868,0.0005447900286699
2020-07-30,103.45031633522817,105.92315615968316,102.65511931914712,105.83341217041016,30888000,0.0,0.0,102.12365989685058,52.34940496789044,107.23106016689252,97.01625962680863,0.0005447900286699
2020-07-31,105.32738477034653,107.35401519883844,104.02864911554188,105.84089660644533,38608000,0.0,0.0,102.6234619140625,61.51960484745692,107.05551586958345,98.19140795854156,0.0005447900286699
2020-08-03,107.0149661526046,110.66689233798758,106.84296384649711,109.7844467163086,41272000,0.0,0.0,103.20726928710936,62.60325261144856,108.17836731860815,98.23617125561056,0.0005447900286699
2020-08-04,110.18081643544672,111.95317840576172,108.74497349731844,111.95317840576172,31033600,0.0,0.0,103.8833106994629,69.38960110348035,109.72204809160912,98.04457330731668,0.0005447900286699
2020-08-05,112.11522558810242,113.38903194705568,111.33996739888951,112.54148864746094,24992400,0.0,0.0,104.41713943481446,72.61930230461824,111.33199325017692,97.502285619452,0.0005447900286699
